type,input,repetition,input-size,output-size,time
get-file,sampleteaser.pdf,21,66,585416,8147540
get-file,sampleteaser.pdf,22,66,585416,8152947
get-file,sampleteaser.pdf,23,66,585416,8125575
get-file,sampleteaser.pdf,24,66,585416,8124316
get-file,sampleteaser.pdf,25,66,585416,8155488
get-file,sampleteaser.pdf,26,66,585416,8190717
get-file,sampleteaser.pdf,27,66,585416,8236569
get-file,sampleteaser.pdf,28,66,585416,8041834
get-file,sampleteaser.pdf,29,66,585416,8200999
get-file,sampleteaser.pdf,30,66,585416,8019195
get-file,sampleteaser.pdf,31,66,585416,8147008
get-file,sampleteaser.pdf,32,66,585416,8114026
get-file,sampleteaser.pdf,33,66,585416,8156165
get-file,sampleteaser.pdf,34,66,585416,8136122
get-file,sampleteaser.pdf,35,66,585416,8128359
get-file,sampleteaser.pdf,36,66,585416,8141602
get-file,sampleteaser.pdf,37,66,585416,8138849
get-file,sampleteaser.pdf,38,66,585416,8143618
get-file,sampleteaser.pdf,39,66,585416,8133927
get-file,sampleteaser.pdf,40,66,585416,8112082
get-file,sampleteaser.pdf,41,66,585416,8149591
get-file,sampleteaser.pdf,42,66,585416,8142224
get-file,sampleteaser.pdf,43,66,585416,8198914
get-file,sampleteaser.pdf,44,66,585416,8078919
get-file,sampleteaser.pdf,45,66,585416,8152821
get-file,sampleteaser.pdf,46,66,585416,8136492
get-file,sampleteaser.pdf,47,66,585416,8122975
get-file,sampleteaser.pdf,48,66,585416,8193478
get-file,sampleteaser.pdf,49,66,585416,8111306
get-file,sampleteaser.pdf,50,66,585416,8128787
