type,input,repetition,input-size,output-size,time
get-file,sampleteaser.pdf,13,66,585416,7024854
get-file,sampleteaser.pdf,14,66,585416,6916657
get-file,sampleteaser.pdf,15,66,585416,6680719
get-file,sampleteaser.pdf,16,66,585416,77912411
get-file,sampleteaser.pdf,17,66,585416,7261415
get-file,sampleteaser.pdf,18,66,585416,6945978
get-file,sampleteaser.pdf,19,66,585416,6215664
get-file,sampleteaser.pdf,20,66,585416,7624489
get-file,sampleteaser.pdf,21,66,585416,72331187
get-file,sampleteaser.pdf,22,66,585416,7171232
get-file,sampleteaser.pdf,23,66,585416,6870906
get-file,sampleteaser.pdf,24,66,585416,6444027
get-file,sampleteaser.pdf,25,66,585416,78967755
get-file,sampleteaser.pdf,26,66,585416,7054763
get-file,sampleteaser.pdf,27,66,585416,6320649
get-file,sampleteaser.pdf,28,66,585416,6908520
get-file,sampleteaser.pdf,29,66,585416,8558003
get-file,sampleteaser.pdf,30,66,585416,72457843
get-file,sampleteaser.pdf,31,66,585416,10714614
get-file,sampleteaser.pdf,32,66,585416,7534813
get-file,sampleteaser.pdf,33,66,585416,6794948
get-file,sampleteaser.pdf,34,66,585416,75656151
get-file,sampleteaser.pdf,35,66,585416,6965675
get-file,sampleteaser.pdf,36,66,585416,9951970
get-file,sampleteaser.pdf,37,66,585416,8108113
get-file,sampleteaser.pdf,38,66,585416,73038795
get-file,sampleteaser.pdf,39,66,585416,8295168
get-file,sampleteaser.pdf,40,66,585416,6452259
get-file,sampleteaser.pdf,41,66,585416,6304172
get-file,sampleteaser.pdf,42,66,585416,6600505
get-file,sampleteaser.pdf,43,66,585416,75032731
get-file,sampleteaser.pdf,44,66,585416,10167445
get-file,sampleteaser.pdf,45,66,585416,6573132
get-file,sampleteaser.pdf,46,66,585416,6956358
get-file,sampleteaser.pdf,47,66,585416,73936333
get-file,sampleteaser.pdf,48,66,585416,6685602
get-file,sampleteaser.pdf,49,66,585416,6719253
get-file,sampleteaser.pdf,50,66,585416,6675616
